#ndep: 2897
#depth (km)      Eta_arithmetic          Eta_geometric
  2572.0           1.0000E+00              1.0000E+00
  2573.0           1.0000E+00              1.0000E+00
  2574.0           1.0000E+00              1.0000E+00
  2575.0           1.0000E+00              1.0000E+00
  2576.0           1.0000E+00              1.0000E+00
  2577.0           1.0000E+00              1.0000E+00
  2578.0           1.0000E+00              1.0000E+00
  2579.0           1.0000E+00              1.0000E+00
  2580.0           1.0000E+00              1.0000E+00
  2581.0           1.0000E+00              1.0000E+00
  2582.0           1.0000E+00              1.0000E+00
  2583.0           1.0000E+00              1.0000E+00
  2584.0           1.0000E+00              1.0000E+00
  2585.0           1.0000E+00              1.0000E+00
  2586.0           1.0000E+00              1.0000E+00
  2587.0           1.0000E+00              1.0000E+00
  2588.0           1.0000E+00              1.0000E+00
  2589.0           1.0000E+00              1.0000E+00
  2590.0           9.9999E-01              9.9999E-01
  2591.0           9.9999E-01              9.9999E-01
  2592.0           9.9999E-01              9.9999E-01
  2593.0           9.9998E-01              9.9998E-01
  2594.0           9.9998E-01              9.9998E-01
  2595.0           9.9998E-01              9.9998E-01
  2596.0           9.9997E-01              9.9997E-01
  2597.0           9.9997E-01              9.9997E-01
  2598.0           9.9997E-01              9.9997E-01
  2599.0           9.9997E-01              9.9997E-01
  2600.0           9.9996E-01              9.9996E-01
  2601.0           9.9996E-01              9.9996E-01
  2602.0           9.9996E-01              9.9996E-01
  2603.0           9.9995E-01              9.9995E-01
  2604.0           9.9995E-01              9.9995E-01
  2605.0           9.9995E-01              9.9995E-01
  2606.0           9.9994E-01              9.9994E-01
  2607.0           9.9994E-01              9.9994E-01
  2608.0           9.9994E-01              9.9994E-01
  2609.0           9.9994E-01              9.9994E-01
  2610.0           9.9993E-01              9.9993E-01
  2611.0           9.9993E-01              9.9993E-01
  2612.0           9.9993E-01              9.9993E-01
  2613.0           9.9992E-01              9.9992E-01
  2614.0           9.9992E-01              9.9992E-01
  2615.0           9.9992E-01              9.9992E-01
  2616.0           9.9992E-01              9.9992E-01
  2617.0           9.9991E-01              9.9991E-01
  2618.0           9.9991E-01              9.9991E-01
  2619.0           9.9991E-01              9.9991E-01
  2620.0           9.9990E-01              9.9990E-01
  2621.0           9.9990E-01              9.9990E-01
  2622.0           9.9990E-01              9.9990E-01
  2623.0           9.9990E-01              9.9990E-01
  2624.0           9.9989E-01              9.9989E-01
  2625.0           9.9989E-01              9.9989E-01
  2626.0           9.9989E-01              9.9989E-01
  2627.0           9.9989E-01              9.9989E-01
  2628.0           9.9988E-01              9.9988E-01
  2629.0           9.9988E-01              9.9988E-01
  2630.0           9.9988E-01              9.9988E-01
  2631.0           9.9988E-01              9.9988E-01
  2632.0           9.9987E-01              9.9987E-01
  2633.0           9.9987E-01              9.9987E-01
  2634.0           9.9987E-01              9.9987E-01
  2635.0           9.9987E-01              9.9987E-01
  2636.0           9.9987E-01              9.9987E-01
  2637.0           9.9986E-01              9.9986E-01
  2638.0           9.9986E-01              9.9986E-01
  2639.0           9.9986E-01              9.9986E-01
  2640.0           9.9986E-01              9.9986E-01
  2641.0           9.9986E-01              9.9986E-01
  2642.0           9.9985E-01              9.9985E-01
  2643.0           9.9985E-01              9.9985E-01
  2644.0           9.9985E-01              9.9985E-01
  2645.0           9.9985E-01              9.9985E-01
  2646.0           9.9985E-01              9.9985E-01
  2647.0           9.9985E-01              9.9985E-01
  2648.0           9.9984E-01              9.9984E-01
  2649.0           9.9984E-01              9.9984E-01
  2650.0           9.9984E-01              9.9984E-01
  2651.0           9.9984E-01              9.9984E-01
  2652.0           9.9984E-01              9.9984E-01
  2653.0           9.9984E-01              9.9984E-01
  2654.0           9.9984E-01              9.9984E-01
  2655.0           9.9984E-01              9.9984E-01
  2656.0           9.9983E-01              9.9983E-01
  2657.0           9.9983E-01              9.9983E-01
  2658.0           9.9983E-01              9.9983E-01
  2659.0           9.9983E-01              9.9983E-01
  2660.0           9.9983E-01              9.9983E-01
  2661.0           9.9983E-01              9.9983E-01
  2662.0           9.9983E-01              9.9983E-01
  2663.0           9.9983E-01              9.9983E-01
  2664.0           9.9983E-01              9.9983E-01
  2665.0           9.9983E-01              9.9983E-01
  2666.0           9.9983E-01              9.9983E-01
  2667.0           9.9983E-01              9.9983E-01
  2668.0           9.9983E-01              9.9983E-01
  2669.0           9.9983E-01              9.9983E-01
  2670.0           9.9983E-01              9.9983E-01
  2671.0           9.9983E-01              9.9983E-01
  2672.0           9.9983E-01              9.9983E-01
  2673.0           9.9983E-01              9.9983E-01
  2674.0           9.9983E-01              9.9983E-01
  2675.0           9.9983E-01              9.9983E-01
  2676.0           9.9983E-01              9.9983E-01
  2677.0           9.9983E-01              9.9983E-01
  2678.0           9.9983E-01              9.9983E-01
  2679.0           9.9983E-01              9.9983E-01
  2680.0           9.9983E-01              9.9983E-01
  2681.0           9.9984E-01              9.9984E-01
  2682.0           9.9984E-01              9.9984E-01
  2683.0           9.9984E-01              9.9984E-01
  2684.0           9.9984E-01              9.9984E-01
  2685.0           9.9984E-01              9.9984E-01
  2686.0           9.9984E-01              9.9984E-01
  2687.0           9.9984E-01              9.9984E-01
  2688.0           9.9985E-01              9.9985E-01
  2689.0           9.9985E-01              9.9985E-01
  2690.0           9.9985E-01              9.9985E-01
  2691.0           9.9985E-01              9.9985E-01
  2692.0           9.9985E-01              9.9985E-01
  2693.0           9.9986E-01              9.9986E-01
  2694.0           9.9986E-01              9.9986E-01
  2695.0           9.9986E-01              9.9986E-01
  2696.0           9.9986E-01              9.9986E-01
  2697.0           9.9987E-01              9.9987E-01
  2698.0           9.9987E-01              9.9987E-01
  2699.0           9.9987E-01              9.9987E-01
  2700.0           9.9987E-01              9.9987E-01
  2701.0           9.9988E-01              9.9988E-01
  2702.0           9.9988E-01              9.9988E-01
  2703.0           9.9988E-01              9.9988E-01
  2704.0           9.9989E-01              9.9989E-01
  2705.0           9.9989E-01              9.9989E-01
  2706.0           9.9989E-01              9.9989E-01
  2707.0           9.9989E-01              9.9989E-01
  2708.0           9.9990E-01              9.9990E-01
  2709.0           9.9990E-01              9.9990E-01
  2710.0           9.9990E-01              9.9990E-01
  2711.0           9.9991E-01              9.9991E-01
  2712.0           9.9991E-01              9.9991E-01
  2713.0           9.9991E-01              9.9991E-01
  2714.0           9.9992E-01              9.9992E-01
  2715.0           9.9992E-01              9.9992E-01
  2716.0           9.9993E-01              9.9993E-01
  2717.0           9.9993E-01              9.9993E-01
  2718.0           9.9993E-01              9.9993E-01
  2719.0           9.9994E-01              9.9994E-01
  2720.0           9.9994E-01              9.9994E-01
  2721.0           9.9994E-01              9.9994E-01
  2722.0           9.9995E-01              9.9995E-01
  2723.0           9.9995E-01              9.9995E-01
  2724.0           9.9996E-01              9.9996E-01
  2725.0           9.9996E-01              9.9996E-01
  2726.0           9.9996E-01              9.9996E-01
  2727.0           9.9997E-01              9.9997E-01
  2728.0           9.9997E-01              9.9997E-01
  2729.0           9.9998E-01              9.9998E-01
  2730.0           9.9998E-01              9.9998E-01
  2731.0           9.9998E-01              9.9998E-01
  2732.0           9.9999E-01              9.9999E-01
  2733.0           9.9999E-01              9.9999E-01
  2734.0           1.0000E+00              1.0000E+00
  2735.0           1.0000E+00              1.0000E+00
  2736.0           1.0000E+00              1.0000E+00
  2737.0           1.0000E+00              1.0000E+00
  2738.0           1.0000E+00              1.0000E+00
  2739.0           1.0000E+00              1.0000E+00
  2740.0           1.0000E+00              1.0000E+00
  2741.0           1.0000E+00              1.0000E+00
  2742.0           1.0000E+00              1.0000E+00
  2743.0           1.0000E+00              1.0000E+00
  2744.0           1.0000E+00              1.0000E+00
  2745.0           1.0000E+00              1.0000E+00
  2746.0           1.0000E+00              1.0000E+00
  2747.0           1.0000E+00              1.0000E+00
  2748.0           1.0001E+00              1.0001E+00
  2749.0           1.0001E+00              1.0001E+00
  2750.0           1.0001E+00              1.0001E+00
  2751.0           1.0001E+00              1.0001E+00
  2752.0           1.0001E+00              1.0001E+00
  2753.0           1.0001E+00              1.0001E+00
  2754.0           1.0001E+00              1.0001E+00
  2755.0           1.0001E+00              1.0001E+00
  2756.0           1.0001E+00              1.0001E+00
  2757.0           1.0001E+00              1.0001E+00
  2758.0           1.0001E+00              1.0001E+00
  2759.0           1.0001E+00              1.0001E+00
  2760.0           1.0001E+00              1.0001E+00
  2761.0           1.0001E+00              1.0001E+00
  2762.0           1.0001E+00              1.0001E+00
  2763.0           1.0001E+00              1.0001E+00
  2764.0           1.0001E+00              1.0001E+00
  2765.0           1.0001E+00              1.0001E+00
  2766.0           1.0001E+00              1.0001E+00
  2767.0           1.0001E+00              1.0001E+00
  2768.0           1.0001E+00              1.0001E+00
  2769.0           1.0001E+00              1.0001E+00
  2770.0           1.0001E+00              1.0001E+00
  2771.0           1.0001E+00              1.0001E+00
  2772.0           1.0001E+00              1.0001E+00
  2773.0           1.0001E+00              1.0001E+00
  2774.0           1.0001E+00              1.0001E+00
  2775.0           1.0001E+00              1.0001E+00
  2776.0           1.0001E+00              1.0001E+00
  2777.0           1.0001E+00              1.0001E+00
  2778.0           1.0002E+00              1.0002E+00
  2779.0           1.0002E+00              1.0002E+00
  2780.0           1.0002E+00              1.0002E+00
  2781.0           1.0002E+00              1.0002E+00
  2782.0           1.0002E+00              1.0002E+00
  2783.0           1.0002E+00              1.0002E+00
  2784.0           1.0002E+00              1.0002E+00
  2785.0           1.0002E+00              1.0002E+00
  2786.0           1.0002E+00              1.0002E+00
  2787.0           1.0002E+00              1.0002E+00
  2788.0           1.0002E+00              1.0002E+00
  2789.0           1.0002E+00              1.0002E+00
  2790.0           1.0002E+00              1.0002E+00
  2791.0           1.0002E+00              1.0002E+00
  2792.0           1.0002E+00              1.0002E+00
  2793.0           1.0002E+00              1.0002E+00
  2794.0           1.0002E+00              1.0002E+00
  2795.0           1.0002E+00              1.0002E+00
  2796.0           1.0002E+00              1.0002E+00
  2797.0           1.0002E+00              1.0002E+00
  2798.0           1.0002E+00              1.0002E+00
  2799.0           1.0002E+00              1.0002E+00
  2800.0           1.0002E+00              1.0002E+00
  2801.0           1.0002E+00              1.0002E+00
  2802.0           1.0002E+00              1.0002E+00
  2803.0           1.0002E+00              1.0002E+00
  2804.0           1.0002E+00              1.0002E+00
  2805.0           1.0002E+00              1.0002E+00
  2806.0           1.0002E+00              1.0002E+00
  2807.0           1.0002E+00              1.0002E+00
  2808.0           1.0002E+00              1.0002E+00
  2809.0           1.0002E+00              1.0002E+00
  2810.0           1.0002E+00              1.0002E+00
  2811.0           1.0002E+00              1.0002E+00
  2812.0           1.0002E+00              1.0002E+00
  2813.0           1.0002E+00              1.0002E+00
  2814.0           1.0002E+00              1.0002E+00
  2815.0           1.0002E+00              1.0002E+00
  2816.0           1.0002E+00              1.0002E+00
  2817.0           1.0002E+00              1.0002E+00
  2818.0           1.0002E+00              1.0002E+00
  2819.0           1.0002E+00              1.0002E+00
  2820.0           1.0002E+00              1.0002E+00
  2821.0           1.0002E+00              1.0002E+00
  2822.0           1.0002E+00              1.0002E+00
  2823.0           1.0002E+00              1.0002E+00
  2824.0           1.0002E+00              1.0002E+00
  2825.0           1.0002E+00              1.0002E+00
  2826.0           1.0002E+00              1.0002E+00
  2827.0           1.0002E+00              1.0002E+00
  2828.0           1.0001E+00              1.0001E+00
  2829.0           1.0001E+00              1.0001E+00
  2830.0           1.0001E+00              1.0001E+00
  2831.0           1.0001E+00              1.0001E+00
  2832.0           1.0001E+00              1.0001E+00
  2833.0           1.0001E+00              1.0001E+00
  2834.0           1.0001E+00              1.0001E+00
  2835.0           1.0001E+00              1.0001E+00
  2836.0           1.0001E+00              1.0001E+00
  2837.0           1.0001E+00              1.0001E+00
  2838.0           1.0001E+00              1.0001E+00
  2839.0           1.0001E+00              1.0001E+00
  2840.0           1.0001E+00              1.0001E+00
  2841.0           1.0001E+00              1.0001E+00
  2842.0           1.0001E+00              1.0001E+00
  2843.0           1.0001E+00              1.0001E+00
  2844.0           1.0001E+00              1.0001E+00
  2845.0           1.0001E+00              1.0001E+00
  2846.0           1.0001E+00              1.0001E+00
  2847.0           1.0001E+00              1.0001E+00
  2848.0           1.0000E+00              1.0000E+00
  2849.0           1.0000E+00              1.0000E+00
  2850.0           1.0000E+00              1.0000E+00
  2851.0           1.0000E+00              1.0000E+00
  2852.0           1.0000E+00              1.0000E+00
  2853.0           1.0000E+00              1.0000E+00
  2854.0           1.0000E+00              1.0000E+00
  2855.0           9.9999E-01              9.9999E-01
  2856.0           9.9998E-01              9.9998E-01
  2857.0           9.9997E-01              9.9997E-01
  2858.0           9.9996E-01              9.9996E-01
  2859.0           9.9995E-01              9.9995E-01
  2860.0           9.9995E-01              9.9995E-01
  2861.0           9.9994E-01              9.9994E-01
  2862.0           9.9993E-01              9.9993E-01
  2863.0           9.9992E-01              9.9992E-01
  2864.0           9.9991E-01              9.9991E-01
  2865.0           9.9989E-01              9.9989E-01
  2866.0           9.9988E-01              9.9988E-01
  2867.0           9.9987E-01              9.9987E-01
  2868.0           9.9986E-01              9.9986E-01
  2869.0           9.9985E-01              9.9985E-01
  2870.0           9.9984E-01              9.9984E-01
  2871.0           9.9983E-01              9.9983E-01
  2872.0           9.9981E-01              9.9981E-01
  2873.0           9.9980E-01              9.9980E-01
  2874.0           9.9979E-01              9.9979E-01
  2875.0           9.9978E-01              9.9978E-01
  2876.0           9.9976E-01              9.9976E-01
  2877.0           9.9975E-01              9.9975E-01
  2878.0           9.9974E-01              9.9974E-01
  2879.0           9.9972E-01              9.9972E-01
  2880.0           9.9971E-01              9.9971E-01
  2881.0           9.9969E-01              9.9969E-01
  2882.0           9.9968E-01              9.9968E-01
  2883.0           9.9966E-01              9.9966E-01
  2884.0           9.9965E-01              9.9965E-01
  2885.0           9.9963E-01              9.9963E-01
  2886.0           9.9962E-01              9.9962E-01
  2887.0           9.9960E-01              9.9960E-01
  2888.0           9.9958E-01              9.9958E-01
  2889.0           9.9957E-01              9.9957E-01
  2890.0           9.9955E-01              9.9955E-01
  2891.0           9.9953E-01              9.9953E-01
